timestamp,transaction_id,action,evidence,decision,reason,confidence,agent_route,failure_recovery
2026-08-29T21:06:20,TX0121,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-08-29T21:06:20,TX0121,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-08-29T21:06:20,TX0122,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-08-29T21:06:20,TX0122,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-08-29T21:06:21,TX0135,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-08-29T21:06:21,TX0135,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-08-29T21:06:21,TX0140,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-08-29T21:06:21,TX0140,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-08-29T21:06:21,TX0149,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-08-29T21:06:21,TX0149,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-08-31T23:47:50,TX0013,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,AI_REASONING,False
2026-08-31T23:48:51,TX0016,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,AI_REASONING,False
2026-09-01T00:19:44,TX0024,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,[WinError 10053] An established connection was aborted by the software in your host machine,0.0,AI_REASONING,False
2026-09-01T00:46:32,TX0013,AI_ANALYSIS_COMPLETED,"[""invoice_id: INV0013"", ""invoice_amount: 1500"", ""transaction_id: TX0013"", ""payment_amount: 1500.0"", ""settlement_present: false"", ""checks.reason: No settlement found for payment.""]",UNRESOLVED,None,1.0,AI_REASONING,False
2026-09-01T00:51:41,TX0013,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,AI_REASONING,False
2026-09-01T00:56:51,TX0013,AI_ANALYSIS_COMPLETED,"[""transaction_id: TX0013"", ""invoice_id: INV0013"", ""invoice_amount: 1500"", ""payment_amount: 1500.0"", ""settlement_present: false"", ""checks.reason: No settlement found for payment.""]",UNRESOLVED,,1.0,AI_REASONING,False
2026-09-01T09:47:22,TX0013,AI_ANALYSIS_COMPLETED,"[""Invoice INV0013 amount is 1500"", ""Payment TX0013 amount is 1500.0"", ""Settlement record is empty"", ""Python validation failed: Settlement information is missing.""]",UNRESOLVED,None,1.0,AI_REASONING,False
2026-09-01T09:48:21,TX0016,AI_ANALYSIS_COMPLETED,"[""Invoice INV0016 amount is 2000"", ""Payment amount is 2000.0"", ""Gross settlement amount is 2000.0, fee is 40.0, tax is 7.2, adjustment is 0.0, net amount is 1952.8"", ""Settlement occurred 15 days after payment"", ""Python deterministic validation confirms valid settlement with difference of 0.0""]",RESOLVED,None,1.0,AI_REASONING,False
2026-09-01T09:50:31,TX0024,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T09:50:31,TX0024,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T09:50:32,TX0033,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T09:50:32,TX0033,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T09:50:32,TX0042,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T09:50:32,TX0042,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T09:50:32,TX0047,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T09:50:32,TX0047,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T09:50:33,TX0064,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T09:50:33,TX0064,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T10:01:27,TX_TEST,TEST_AUDIT_EVENT,"[""Invoice amount = 10000"", ""Payment amount = 10000""]",RESOLVED,Test audit record,1.0,DETERMINISTIC,False
2026-09-01T11:38:17,TX0013,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:17,TX0013,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:17,TX0016,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:17,TX0016,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:17,TX0024,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:17,TX0024,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:18,TX0033,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:18,TX0033,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:18,TX0042,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:18,TX0042,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:19,TX0047,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:19,TX0047,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:38:19,TX0064,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:38:19,TX0064,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:40:40,TX045,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:40:41,TX045,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:41:14,TX_TEST,TEST_AUDIT_EVENT,"[""Invoice amount = 10000"", ""Payment amount = 10000""]",RESOLVED,Test audit record,1.0,DETERMINISTIC,False
2026-09-01T11:57:50,TX0013,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:50,TX0013,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:51,TX0016,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:51,TX0016,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:51,TX0024,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:51,TX0024,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:51,TX0033,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:51,TX0033,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:52,TX0042,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:52,TX0042,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:52,TX0047,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:52,TX0047,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T11:57:53,TX0064,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T11:57:53,TX0064,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:00:12,TX0013,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,AI_REASONING,False
2026-09-01T13:00:23,TX0016,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.0,AI_REASONING,False
2026-09-01T13:00:24,TX0024,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T13:00:24,TX0024,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:00:24,TX0033,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T13:00:24,TX0033,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:00:24,TX0042,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T13:00:24,TX0042,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:00:24,TX0047,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T13:00:24,TX0047,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:00:25,TX0064,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-01T13:00:25,TX0064,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-01T13:05:08,TX_TEST,TEST_AUDIT_EVENT,"[""Invoice amount = 10000"", ""Payment amount = 10000""]",RESOLVED,Test audit record,1.0,DETERMINISTIC,False
2026-09-02T09:23:42,TX0013,AI_ANALYSIS_COMPLETED,"[""invoice_id: INV0013"", ""invoice_amount: 1500"", ""transaction_id: TX0013"", ""payment_amount: 1500.0"", ""settlement_present: false"", ""Python validation valid: false"", ""Python validation reason: Settlement information is missing.""]",UNRESOLVED,,1.0,AI_REASONING,False
2026-09-02T09:23:45,TX0016,AI_ANALYSIS_COMPLETED,"[""Invoice INV0016 amount is 2000"", ""Payment amount is 2000.0"", ""Settlement gross amount is 2000.0, fee is 40.0, tax is 7.2, adjustment is 0.0, net amount is 1952.8"", ""Settlement occurred 15 days after payment"", ""Python validation confirmed net amount difference of 0.0""]",RESOLVED,,1.0,AI_REASONING,False
2026-09-02T09:23:55,TX0024,AI_ANALYSIS_COMPLETED,"[""Invoice amount is 1200"", ""Payment amount is 950.0"", ""Difference is 250.0"", ""Settlement record is empty and settlement information is missing""]",UNRESOLVED,,1.0,AI_REASONING,False
2026-09-02T09:24:04,TX0033,AI_ANALYSIS_COMPLETED,"[""Invoice INV0033 amount is 2000"", ""Payment TX0033 amount is 2000.0"", ""Settlement record is empty"", ""settlement_present is false"", ""Python validation failed: Settlement information is missing.""]",UNRESOLVED,,1.0,AI_REASONING,False
2026-09-02T09:24:12,TX0042,AI_ANALYSIS_COMPLETED,"[""invoice_amount: 2000"", ""payment_amount: 1750.0"", ""difference: 250.0"", ""settlement_present: false"", ""reason: Settlement information is missing.""]",UNRESOLVED,,1.0,AI_REASONING,False
2026-09-02T09:24:17,TX0047,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-02T09:24:17,TX0047,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-02T09:24:17,TX0064,AI_ANALYSIS_COMPLETED,[],UNRESOLVED,Gemini API quota exhausted.,0.0,AI_REASONING,True
2026-09-02T09:24:17,TX0064,LLM_FAILURE_RECOVERY,[],UNRESOLVED,Gemini API quota exhausted.,0.0,FAILURE_RECOVERY,True
2026-09-02T09:33:44,TX_TEST,TEST_AUDIT_EVENT,"[""Invoice amount = 10000"", ""Payment amount = 10000""]",RESOLVED,Test audit record,1.0,DETERMINISTIC,False
2026-09-04T20:59:56,TX_TEST,TEST_AUDIT_EVENT,"[""Invoice amount = 10000"", ""Payment amount = 10000""]",RESOLVED,Test audit record,1.0,DETERMINISTIC,False
